utc_timestamp,cet_cest_timestamp,DE_load_actual_entsoe_transparency,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile,DK_1_load_actual_entsoe_transparency,DK_1_price_day_ahead,DK_1_solar_generation_actual,DK_1_wind_generation_actual,DK_1_wind_offshore_generation_actual,DK_1_wind_onshore_generation_actual,DK_2_load_actual_entsoe_transparency,DK_2_price_day_ahead,DK_2_solar_generation_actual,DK_2_wind_generation_actual,DK_2_wind_offshore_generation_actual,DK_2_wind_onshore_generation_actual,NL_load_actual_entsoe_transparency,NL_solar_generation_actual,NL_wind_generation_actual,NL_wind_offshore_generation_actual,NL_wind_onshore_generation_actual,NO_2_load_actual_entsoe_transparency,NO_2_price_day_ahead,NO_2_wind_onshore_generation_actual,SE_3_load_actual_entsoe_transparency,SE_3_price_day_ahead,SE_3_wind_onshore_generation_actual,SE_4_load_actual_entsoe_transparency,SE_4_price_day_ahead,SE_4_wind_onshore_generation_actual
2017-01-04T08:00:00Z,2017-01-04T09:00:00+0100,70487,40097,675,0.0168,37160,32921,0.8859,2591,3000,1.158,34569,29921,0.8656,2692.28,30.44,12.44,2787.88,795.77,1992.11,1895.8,33.27,5.11,866.5,360.91,505.59,16463,29,3458,905,2552,5172.7,30.44,198.86,13732,33.27,1480,4101,33.27,1200
2017-01-04T09:00:00Z,2017-01-04T10:00:00+0100,71559,40097,1747,0.0436,37160,32261,0.8681,2591,3041,1.1738,34569,29219,0.8452,2702.41,30.57,49.56,2713.9,809.05,1904.85,1945.68,33.52,11.7,881.68,364.22,517.46,16665,116,3403,916,2487,5230.96,30.57,210.87,14029,33.52,1455,4215,33.52,1172
2017-01-04T10:00:00Z,2017-01-04T11:00:00+0100,72374,40097,2619,0.0653,37160,32198,0.8665,2591,2917,1.1258,34569,29281,0.847,2702.05,30.62,79.43,2710.72,801.24,1909.48,1908.92,33.93,19.46,834.15,364.6,469.55,16634,216,3387,895,2492,5236.61,30.62,201.61,14309,33.93,1384,4178,33.93,1198
2017-01-04T11:00:00Z,2017-01-04T12:00:00+0100,72229,40097,2968,0.074,37160,32234,0.8674,2591,3084,1.1901,34569,29150,0.8432,2614.29,30.75,83.66,2807.57,784.32,2023.25,1875.86,33.93,18.59,806.09,364.77,441.32,16519,283,3479,919,2561,5192.57,30.75,177.41,14471,33.93,1357,4120,33.93,1172
2017-01-04T12:00:00Z,2017-01-04T13:00:00+0100,71284,40097,2560,0.0638,37160,31422,0.8456,2591,3131,1.2086,34569,28291,0.8184,2603.46,30.68,63.12,2723.93,697.02,2026.91,1894,33.94,11.52,800.78,360.49,440.29,16467,294,3660,918,2742,5174.83,30.68,164.86,14438,33.94,1347,4177,33.94,1102
2017-01-04T13:00:00Z,2017-01-04T14:00:00+0100,70004,40097,1596,0.0398,37160,30136,0.811,2591,2896,1.1177,34569,27240,0.788,2600.42,30.73,43.21,2572.16,776.55,1795.61,1884.55,34.15,9.4,757.3,359.34,397.96,16446,258,3570,911,2659,5239.37,30.73,155.51,14586,34.15,1324,4173,34.15,1080
2017-01-04T14:00:00Z,2017-01-04T15:00:00+0100,69180,40097,556,0.0139,37160,29089,0.7828,2591,2921,1.1273,34569,26168,0.757,2580.85,30.84,11.45,2520,788.12,1731.88,1876.33,35.3,2.49,651.2,342.96,308.24,16488,180,3533,912,2621,5160.4,30.84,134.27,14891,35.3,1382,4170,35.3,1109
2017-01-04T15:00:00Z,2017-01-04T16:00:00+0100,69889,40097,44,0.0011,37160,27926,0.7515,2591,3125,1.2062,34569,24801,0.7174,2669.11,31.22,0.12,2509.9,743.39,1766.51,2018.18,36.28,0.01,588.98,313.58,275.4,16848,75,3413,909,2504,5274.82,31.22,117.45,15111,36.28,1414,4239,36.28,1147
2017-01-04T16:00:00Z,2017-01-04T17:00:00+0100,71990,40097,0,0,37160,26062,0.7014,2591,3056,1.1794,34569,23007,0.6655,2918.41,31.47,0.01,2549.99,790.91,1759.08,2185.06,36.81,0,531.68,254.82,276.86,17899,14,3237,912,2325,5340.35,31.47,93.7,15127,36.81,1448,4280,36.81,1181
2017-01-04T17:00:00Z,2017-01-04T18:00:00+0100,70882,40097,0,0,37160,25478,0.6856,2591,2904,1.1207,34569,22574,0.653,2788.96,31.29,0,2446.11,799.97,1646.14,2125.29,35.55,0,555.68,243.05,312.63,17105,0,3176,915,2261,5264.61,31.29,89,14879,35.55,1484,4232,35.55,1201
2017-01-04T18:00:00Z,2017-01-04T19:00:00+0100,69257,40097,0,0,37160,25132,0.6763,2591,2828,1.0914,34569,22304,0.6452,2643.95,31.15,0,2332.91,799.86,1533.05,1975.79,34.5,0,539.44,224.17,315.27,16450,0,3019,916,2104,5260.09,31.15,77.47,14638,34.5,1409,4182,34.5,1193
2017-01-04T19:00:00Z,2017-01-04T20:00:00+0100,65177,40097,0,0,37160,23857,0.642,2591,3103,1.1975,34569,20754,0.6004,2501.29,31.03,0,2075.72,795.13,1280.59,1838.41,33.89,0,586.37,262.87,323.5,15593,0,2587,906,1682,5200.07,31.03,52.91,14315,33.89,1404,4042,33.89,1184
2017-01-04T20:00:00Z,2017-01-04T21:00:00+0100,62258,40097,0,0,37160,23137,0.6226,2591,3154,1.2172,34569,19983,0.578,2365.55,30.96,0,1823.24,798.58,1024.66,1721.05,33.02,0,596.3,275.74,320.56,14592,0,1926,874,1052,5128.79,30.96,48.27,13759,33.02,1408,3928,33.02,1113
2017-01-04T21:00:00Z,2017-01-04T22:00:00+0100,60363,40097,0,0,37160,21622,0.5819,2591,3175,1.2252,34569,18448,0.5336,2163.76,30.87,0,1646.71,791.21,855.5,1568.02,32.33,0,565.52,286.01,279.51,13504,0,1942,858,1083,4982.32,30.87,32.2,13290,32.33,1317,3748,32.33,1078
2017-01-04T22:00:00Z,2017-01-04T23:00:00+0100,56448,40097,0,0,37160,20924,0.5631,2591,3075,1.1868,34569,17849,0.5163,1990.93,30.44,0,1636.57,796.4,840.17,1436.22,30.44,0,594.79,302.89,291.9,12602,0,2154,893,1261,4759.11,30.44,31.72,12805,30.44,1285,3608,30.44,1022
2017-01-04T23:00:00Z,2017-01-05T00:00:00+0100,52454,40099,0,0,37163,19568,0.5265,2591,2821,1.089,34572,16746,0.4844,1960.27,30.51,0,1547.45,789.6,757.85,1355.16,30.51,0,550.72,274.46,276.26,11756,0,2089,814,1275,4669.85,30.51,44.17,12397,30.51,1284,3557,30.51,958
2017-01-05T00:00:00Z,2017-01-05T01:00:00+0100,50115,40099,0,0,37163,18152,0.4884,2591,2585,0.9976,34572,15567,0.4502,1824.32,30.23,0,1464.3,772.85,691.45,1299.08,30.23,0,493.62,244.77,248.85,11150,0,1874,829,1045,4610.46,30.23,43.22,12343,30.23,1252,3482,30.23,968
2017-01-05T01:00:00Z,2017-01-05T02:00:00+0100,49350,40099,0,0,37163,17270,0.4647,2591,2597,1.0022,34572,14673,0.4244,1778.67,30,0,1390.34,688.67,701.67,1277.89,30,0,492.26,232.61,259.65,10816,0,1424,572,852,4621.5,30,45.42,12369,30,1206,3488,30,951
2017-01-05T02:00:00Z,2017-01-05T03:00:00+0100,49381,40099,0,0,37163,16275,0.4379,2591,2572,0.9925,34572,13703,0.3964,1781.23,30.06,0,1407.24,623.37,783.87,1283.79,30.06,0,493.86,254.59,239.27,10648,0,1476,718,758,4650.9,30.06,37.97,12489,30.06,1138,3516,30.06,935
2017-01-05T03:00:00Z,2017-01-05T04:00:00+0100,50468,40099,0,0,37163,15572,0.419,2591,2396,0.9248,34572,13176,0.3811,1853.81,30.61,0,1439.12,628.64,810.48,1320.06,30.61,0,481.22,246.41,234.81,10752,0,1446,756,690,4753.84,30.61,34.08,12665,30.61,1080,3602,30.61,911
2017-01-05T04:00:00Z,2017-01-05T05:00:00+0100,52768,40099,0,0,37163,14819,0.3988,2591,2430,0.938,34572,12389,0.3583,2006.46,28.96,0,1494.17,676.66,817.51,1414.52,32.45,0,489.57,256.29,233.28,11253,0,1158,675,483,4869.79,31.13,27.01,13239,32.45,997,3821,32.45,869
2017-01-05T05:00:00Z,2017-01-05T06:00:00+0100,58090,40099,0,0,37163,13865,0.3731,2591,2244,0.866,34572,11621,0.3361,2396.57,33.82,0,1574.77,679.66,895.11,1667.53,34.87,0,461.91,242.12,219.79,12571,0,1063,697,366,5221.76,31.65,26.92,14280,34.87,968,4105,34.87,966
2017-01-05T06:00:00Z,2017-01-05T07:00:00+0100,64205,40099,0,0,37163,13474,0.3626,2591,2217,0.8555,34572,11257,0.3256,2882.61,37.21,0,1549.78,660.13,889.65,1990.74,42.07,0,487.25,212.88,274.37,14468,0,902,564,338,5627.46,33.08,21.78,15106,42.07,939,4435,42.07,961
2017-01-05T07:00:00Z,2017-01-05T08:00:00+0100,67311,40099,116,0.0029,37163,13034,0.3507,2591,2314,0.893,34572,10720,0.3101,3065.35,38.98,0.07,1477.77,636.46,841.31,2077.93,43.38,0.31,452.38,208.22,244.16,16066,0,844,501,343,5788.75,38.98,19.86,15864,43.38,879,4632,43.38,946
2017-01-05T08:00:00Z,2017-01-05T09:00:00+0100,68221,40099,1267,0.0316,37163,12300,0.3309,2591,2226,0.8591,34572,10074,0.2914,3050.72,39.01,7.07,1245.17,496.87,748.3,2092.61,42.04,9.61,412.11,181.98,230.13,16564,85,857,465,391,5752.42,38.86,22.82,15985,42.04,835,4717,42.04,889
2017-01-05T09:00:00Z,2017-01-05T10:00:00+0100,69143,40099,2991,0.0746,37163,11856,0.319,2591,2123,0.8193,34572,9734,0.2815,3102.37,43.04,34.44,1064.15,451.14,613.01,2083.3,43.04,31.34,423.33,177.58,245.75,16575,315,928,465,464,5788.01,33.9,26.95,16270,43.04,651,4762,43.04,849
2017-01-05T10:00:00Z,2017-01-05T11:00:00+0100,69486,40099,4276,0.1066,37163,11987,0.3226,2591,1708,0.659,34572,10280,0.2973,3067.99,44.54,66.12,900.08,365.02,535.06,2064.65,44.54,50.68,425.21,184.11,241.1,16302,504,629,363,266,5750.28,33.4,31.23,16183,44.54,489,4676,44.54,850
2017-01-05T11:00:00Z,2017-01-05T12:00:00+0100,69609,40099,4453,0.111,37163,12074,0.3249,2591,1230,0.4746,34572,10844,0.3137,2970.52,44.56,73.57,718.04,265.94,452.1,2044.7,44.56,56.34,398.6,179.97,218.63,15919,581,540,338,202,5633.46,32.98,34.9,15986,44.56,384,4562,44.56,865
2017-01-05T12:00:00Z,2017-01-05T13:00:00+0100,68508,40099,3876,0.0967,37163,11061,0.2976,2591,882,0.3403,34572,10179,0.2944,3003.97,44.66,63.83,518.84,216.99,301.85,2010.06,44.66,46.08,389.23,185.45,203.78,15850,579,498,241,257,5574.92,32.92,37.12,15624,44.66,327,4467,44.66,836
2017-01-05T13:00:00Z,2017-01-05T14:00:00+0100,67587,40099,2642,0.0659,37163,9947,0.2676,2591,651,0.2513,34572,9296,0.2689,2975.04,44.99,48.56,410.46,188.77,221.69,2002.14,44.99,26.37,375.21,193.4,181.81,15801,486,477,212,265,5549.13,32.9,41.82,15617,44.99,284,4509,44.99,730
2017-01-05T14:00:00Z,2017-01-05T15:00:00+0100,67034,40099,1079,0.0269,37163,9464,0.2546,2591,587,0.2264,34572,8877,0.2568,2943.1,56.1,13.7,372.4,208.07,164.33,2026.93,56.1,5.84,377.18,208.56,168.62,16014,311,419,152,267,5668.58,32.94,75.59,15940,56.1,265,4607,56.1,666
2017-01-05T15:00:00Z,2017-01-05T16:00:00+0100,67749,40099,97,0.0024,37163,8888,0.2392,2591,566,0.2186,34572,8321,0.2407,3079.2,69.7,0.21,316.75,186.96,129.79,2179.77,69.7,0.05,321.93,173.49,148.44,16508,122,492,188,304,5818.57,35.09,81.45,16437,69.7,249,4713,69.7,669
2017-01-05T16:00:00Z,2017-01-05T17:00:00+0100,71225,40099,0,0,37163,8613,0.2317,2591,552,0.2132,34572,8060,0.2331,3345.32,73.92,0,265.23,133.95,131.28,2365.67,73.92,0,305.87,169.45,136.42,17706,19,486,170,316,5788.74,33.98,87.18,16609,73.92,221,4749,73.92,682
2017-01-05T17:00:00Z,2017-01-05T18:00:00+0100,71021,40099,0,0,37163,8175,0.22,2591,464,0.1792,34572,7710,0.223,3212.79,71.99,0.01,208.03,94.38,113.65,2294.53,71.99,0,317.22,185.82,131.4,17218,0,485,146,339,5750.01,33.46,100.26,16482,71.99,203,4690,71.99,651
2017-01-05T18:00:00Z,2017-01-05T19:00:00+0100,69490,40099,0,0,37163,7376,0.1985,2591,379,0.1462,34572,6997,0.2024,2999.19,50.08,0,181.89,67.78,114.11,2167.21,50.08,0,319.91,186.12,133.79,16612,0,429,112,317,5682.57,32.4,126.4,16086,50.08,205,4644,50.08,593
2017-01-05T19:00:00Z,2017-01-05T20:00:00+0100,65747,40099,0,0,37163,6753,0.1817,2591,272,0.1048,34572,6481,0.1874,2822.41,44.89,0,151.54,40.58,110.96,2019.24,44.89,0,306.78,167.46,139.32,15815,0,395,50,346,5564.74,32.23,127.2,15698,44.89,230,4494,44.89,583
2017-01-05T20:00:00Z,2017-01-05T21:00:00+0100,62274,40099,0,0,37163,6171,0.1661,2591,204,0.0789,34572,5967,0.1726,2657.2,42.05,0,124.38,21.21,103.17,1885.59,42.05,0,268.07,153.31,114.76,14828,0,298,27,271,5413.03,31.92,132.72,14998,42.05,337,4326,42.05,562
2017-01-05T21:00:00Z,2017-01-05T22:00:00+0100,60774,40099,0,0,37163,5452,0.1467,2591,124,0.0476,34572,5329,0.1542,2469.63,37.22,0,98.02,17.91,80.11,1742.56,37.22,0,165.5,82.89,82.61,13688,0,250,39,211,5297.33,31.62,143.67,14385,37.22,445,4178,37.22,496
2017-01-05T22:00:00Z,2017-01-05T23:00:00+0100,57200,40099,0,0,37163,4957,0.1334,2591,135,0.0521,34572,4822,0.1394,2285.12,33.53,0,89.14,20.67,68.47,1592.26,34.65,0,104.9,48.96,55.94,12738,0,271,64,207,5090.23,31.42,164.33,13786,34.65,594,4008,34.65,464
2017-01-05T23:00:00Z,2017-01-06T00:00:00+0100,54533,40099,0,0,37176,4224,0.1136,2591,210,0.0809,34584,4014,0.1161,2148.35,35.84,0,85.77,25.75,60.02,1496.61,35.84,0,77.79,42.65,35.14,11852,0,432,85,347,5002.55,31.32,175.49,13534,35.84,679,3867,35.84,449
2017-01-06T00:00:00Z,2017-01-06T01:00:00+0100,52379,40099,0,0,37176,3849,0.1035,2591,292,0.1126,34584,3558,0.1028,2089.06,35.54,0,101.85,28.57,73.28,1445.74,35.54,0,68.08,41.34,26.74,11287,0,419,158,261,4935.57,31.14,174.09,13377,35.54,707,3809,35.54,423
2017-01-06T01:00:00Z,2017-01-06T02:00:00+0100,51313,40099,0,0,37176,3638,0.0978,2591,369,0.1424,34584,3269,0.0945,2049.37,34.59,0,178.29,38.94,139.35,1430.05,34.59,0,70.41,47.65,22.76,10976,0,499,230,269,4858.32,31.1,171.19,13224,34.59,748,3759,34.59,365
2017-01-06T02:00:00Z,2017-01-06T03:00:00+0100,51026,40099,0,0,37176,3555,0.0956,2591,414,0.1596,34584,3141,0.0908,2043.52,34.28,0,319.23,63,256.23,1438.08,34.28,0,61.34,40.69,20.65,10856,0,475,290,185,4827.39,31.08,173.79,13128,34.28,824,3752,34.28,323
2017-01-06T03:00:00Z,2017-01-06T04:00:00+0100,51087,40099,0,0,37176,3613,0.0972,2591,563,0.2172,34584,3050,0.0882,2084.08,34.16,0,475.13,81.04,394.09,1463.58,34.16,0,39.32,25.64,13.68,10923,0,472,294,178,4840.84,31.1,178.24,13196,34.16,931,3845,34.16,269
2017-01-06T04:00:00Z,2017-01-06T05:00:00+0100,52275,40099,0,0,37176,3420,0.092,2591,642,0.2478,34584,2778,0.0803,2213.62,32.59,0.01,675.59,103.3,572.29,1563.31,32.59,0,25.04,16.42,8.62,11414,0,487,277,210,4905.33,31.33,184.72,13361,32.59,991,3945,32.59,224
2017-01-06T05:00:00Z,2017-01-06T06:00:00+0100,55401,40099,0,0,37176,3408,0.0917,2591,833,0.3216,34584,2574,0.0744,2580.15,34.32,0,743.04,172.58,570.46,1818.31,34.32,0,11.91,3.75,8.16,12660,0,459,309,150,5256.14,31.73,192.25,13732,34.32,1134,4167,34.32,180
2017-01-06T06:00:00Z,2017-01-06T07:00:00+0100,60456,40099,0,0,37176,3683,0.0991,2591,1107,0.4272,34584,2576,0.0745,3018.59,33.97,0.01,870.29,180.39,689.9,2089.2,49.49,0,4.97,0.57,4.4,14516,0,509,320,189,5643.27,32.47,200.12,14107,33.97,1244,4372,48.3,140
2017-01-06T07:00:00Z,2017-01-06T08:00:00+0100,63344,40099,130,0.0032,37176,3519,0.0946,2591,1098,0.4237,34584,2421,0.07,3159.74,34,0.31,1095.23,248.32,846.91,2186.56,59.92,0.5,4.53,0.01,4.52,16089,0,557,268,289,5780.64,32.77,206.4,14490,34,1361,4529,58.48,104
2017-01-06T08:00:00Z,2017-01-06T09:00:00+0100,64000,40099,1675,0.0418,37176,3097,0.0833,2591,1159,0.4474,34584,1938,0.056,3077.26,32.5,16.52,1358.16,438.02,920.14,2216.39,60,12.3,4.16,0.01,4.15,16735,69,500,306,193,5725.99,32.5,207.73,14702,34.05,1381,4630,34.05,100
2017-01-06T09:00:00Z,2017-01-06T10:00:00+0100,64502,40099,4065,0.1014,37176,2724,0.0733,2591,1346,0.5195,34584,1378,0.0399,3060.59,31.98,54.37,1379.86,464.22,915.64,2240.33,60.04,36.35,4.43,0.01,4.42,16792,269,689,479,210,5706.22,31.98,195.32,15003,34.55,1368,4591,58.6,108
2017-01-06T10:00:00Z,2017-01-06T11:00:00+0100,64739,40099,6262,0.1561,37176,2533,0.0681,2591,1573,0.6072,34584,960,0.0278,2968.75,31.45,88.01,1487.38,504.87,982.51,2198.52,57.7,55.22,5.2,0.01,5.19,16680,466,763,531,232,5629.88,31.45,191.46,15063,34.58,1320,4524,56.31,101
2017-01-06T11:00:00Z,2017-01-06T12:00:00+0100,64460,40099,7288,0.1818,37176,2817,0.0758,2591,1761,0.6799,34584,1056,0.0306,2775.89,31.27,92.17,1644.77,567.47,1077.3,2121.35,45.83,59.31,7.54,0.82,6.72,16365,592,764,527,238,5571.51,31.27,193.49,14949,34.16,1261,4437,34.92,87
2017-01-06T12:00:00Z,2017-01-06T13:00:00+0100,63123,40099,6843,0.1707,37176,3112,0.0837,2591,1926,0.7435,34584,1185,0.0343,2683.74,30.86,69.43,1876.8,697.15,1179.65,2073.22,45.78,50.62,14.08,2.26,11.82,16234,624,823,537,286,5559.3,30.86,191.17,14734,33.92,1269,4356,38.82,75
2017-01-06T13:00:00Z,2017-01-06T14:00:00+0100,61745,40099,4853,0.121,37176,3242,0.0872,2591,1994,0.7695,34584,1248,0.0361,2628.53,30.8,33.26,2035.2,739.48,1295.72,2013.8,35.49,30,25.71,9.06,16.65,16192,524,847,581,266,5495.48,30.8,192.85,14715,33.88,1279,4372,35.49,85
2017-01-06T14:00:00Z,2017-01-06T15:00:00+0100,61344,40099,2046,0.051,37176,3585,0.0964,2591,2183,0.8426,34584,1401,0.0405,2615.42,30.57,7.89,2089.05,751.23,1337.82,2009.16,36.24,5.87,63.85,38.4,25.45,16316,326,902,641,261,5473.67,30.57,188.06,14881,34.38,1376,4439,36.24,125
2017-01-06T15:00:00Z,2017-01-06T16:00:00+0100,62748,40099,181,0.0045,37176,4131,0.1112,2591,2316,0.8937,34584,1816,0.0525,2782.43,30.59,0.06,2176.62,774.53,1402.09,2161.87,56.14,0.03,114.97,72.65,42.32,16675,124,1026,687,338,5491.28,30.59,192.53,15045,34.56,1481,4633,56.14,206
2017-01-06T16:00:00Z,2017-01-06T17:00:00+0100,66488,40099,0,0,37176,5007,0.1347,2591,2272,0.8768,34584,2735,0.0791,2977.81,30.9,0,2288.65,785.13,1503.52,2328.84,55.62,0,153.77,90.99,62.78,17822,22,1268,723,545,5434.47,30.9,186.31,15072,34.31,1543,4699,55.62,291
2017-01-06T17:00:00Z,2017-01-06T18:00:00+0100,66913,40099,0,0,37176,6237,0.1678,2591,2543,0.9813,34584,3695,0.1068,2851.91,30.71,0,2340.04,792.39,1547.65,2284.27,41.47,0,177.97,91.13,86.84,17188,0,1600,823,776,5300.41,30.71,177.57,14719,34.16,1607,4581,41.47,376
2017-01-06T18:00:00Z,2017-01-06T19:00:00+0100,65733,40099,0,0,37176,7407,0.1992,2591,2826,1.0907,34584,4581,0.1325,2615.16,30.37,0,2363.68,797.89,1565.79,2116.2,35.65,0,217.83,105.35,112.48,16468,0,1727,885,843,5184.56,30.37,165.29,14238,33.11,1675,4437,35.65,452
2017-01-06T19:00:00Z,2017-01-06T20:00:00+0100,62626,40099,0,0,37176,7917,0.213,2591,2886,1.1137,34584,5031,0.1454,2437.16,30.28,0,2438.94,800.88,1638.06,1947.65,32.13,0,274.82,142.23,132.59,15554,0,1860,912,948,5052.07,30.28,156.22,13726,32.13,1718,4248,32.13,543
2017-01-06T20:00:00Z,2017-01-06T21:00:00+0100,60241,40099,0,0,37176,8026,0.2159,2591,2908,1.1224,34584,5118,0.148,2270.48,30.08,0,2530.66,802.07,1728.59,1821.94,31.56,0,334.36,178.08,156.28,14428,0,1865,912,953,4950.27,30.08,154.43,13247,31.56,1756,4044,31.56,654
2017-01-06T21:00:00Z,2017-01-06T22:00:00+0100,59279,40099,0,0,37176,8488,0.2283,2591,2952,1.1393,34584,5536,0.1601,2078.77,29.81,0,2611.34,803.66,1807.68,1685.74,30.18,0,402.53,232.69,169.84,13494,0,1913,906,1008,4690.06,29.81,133.2,12694,30.18,1797,3853,30.18,711
2017-01-06T22:00:00Z,2017-01-06T23:00:00+0100,56690,40099,0,0,37176,9002,0.2422,2591,2957,1.1414,34584,6044,0.1748,1892.22,29.01,0,2655.98,805.1,1850.88,1550.54,29.01,0,450.75,257.09,193.66,12676,0,1849,908,941,4531.8,29.01,112.08,12271,29.01,1831,3658,29.01,759
2017-01-06T23:00:00Z,2017-01-07T00:00:00+0100,54517,40100,0,0,37181,9710,0.2612,2591,3060,1.1812,34590,6650,0.1922,1785.31,29.35,0,2671.95,811.11,1860.84,1447.29,29.35,0,524.39,281.75,242.64,11879,0,1767,903,864,4396.8,29.35,116.4,11995,29.35,1827,3562,29.35,845
2017-01-07T00:00:00Z,2017-01-07T01:00:00+0100,52247,40100,0,0,37181,10205,0.2744,2591,3086,1.1909,34590,7119,0.2058,1714.61,27.32,0,2638.72,808.34,1830.38,1366.23,28.88,0,537.74,283.55,254.19,11231,0,1896,909,988,4289.93,28.88,107.68,11679,28.88,1808,3476,28.88,883
2017-01-07T01:00:00Z,2017-01-07T02:00:00+0100,50825,40100,0,0,37181,10708,0.288,2591,3113,1.2015,34590,7595,0.2196,1663.88,26.98,0,2636.01,805.67,1830.34,1333.41,28.28,0,519.65,271.88,247.77,10881,0,2061,914,1147,4239.89,28.28,101.6,11493,28.28,1776,3489,28.28,903
2017-01-07T02:00:00Z,2017-01-07T03:00:00+0100,49630,40100,0,0,37181,11015,0.2962,2591,3146,1.2143,34590,7868,0.2275,1663.53,26.93,0,2655.46,812.22,1843.24,1313.61,27.84,0,523.8,251.41,272.39,10690,0,2114,913,1201,4210.22,27.84,105.27,11502,27.84,1662,3413,27.84,957
2017-01-07T03:00:00Z,2017-01-07T04:00:00+0100,48919,40100,0,0,37181,11440,0.3077,2591,3167,1.2223,34590,8273,0.2392,1700.67,27.44,0,2534.51,804.84,1729.67,1321.2,28.04,0,611.01,307.17,303.84,10617,0,1891,914,976,4130.98,28.04,95.37,11493,28.04,1601,3422,28.04,986
2017-01-07T04:00:00Z,2017-01-07T05:00:00+0100,48388,40100,0,0,37181,12010,0.323,2591,3118,1.2036,34590,8892,0.2571,1743.84,28.64,0,2423.98,772.39,1651.59,1343.77,28.64,0,669.15,341.38,327.77,10737,0,1787,913,874,4192.44,28.64,90.9,11537,28.64,1440,3495,28.64,1002
2017-01-07T05:00:00Z,2017-01-07T06:00:00+0100,48369,40100,0,0,37181,12347,0.3321,2591,2897,1.1181,34590,9450,0.2732,1851.13,29.1,0,2190.76,713.6,1477.16,1411.95,29.1,0,715.88,355.48,360.4,11208,0,1557,907,650,4218.31,29.1,90.45,11872,29.1,1167,3572,29.1,1008
2017-01-07T06:00:00Z,2017-01-07T07:00:00+0100,51090,40100,0,0,37181,12438,0.3345,2591,2759,1.0646,34590,9679,0.2798,2038.78,29.49,0,1993.96,674.66,1319.3,1529.13,29.49,0,739.29,360.24,379.05,12088,0,1377,854,523,4360.51,29.49,85.2,12216,29.49,928,3713,29.49,989
2017-01-07T07:00:00Z,2017-01-07T08:00:00+0100,54914,40100,93,0.0023,37181,12838,0.3453,2591,2497,0.9639,34590,10340,0.299,2249.33,29.97,0,1961.72,680.25,1281.47,1662.66,29.97,0,712.45,360.67,351.78,13284,0,1257,755,503,4625.22,29.97,82.61,12629,29.97,655,3903,29.97,918
2017-01-07T08:00:00Z,2017-01-07T09:00:00+0100,58353,40100,657,0.0164,37181,12897,0.3468,2591,2327,0.8981,34590,10570,0.3056,2368.86,30.51,1.98,1864.38,683.58,1180.8,1769.33,30.72,0.28,637.19,340.43,296.76,14376,4,1091,590,501,4769.6,30.51,77.84,12871,30.72,587,4022,30.72,787
2017-01-07T09:00:00Z,2017-01-07T10:00:00+0100,60708,40100,1373,0.0342,37181,12279,0.3303,2591,1957,0.7551,34590,10323,0.2984,2398.8,30.69,11.84,1660.94,628.42,1032.52,1826.96,31.47,1.43,514.84,268.64,246.2,15084,13,621,206,415,4884.93,30.69,73.14,13084,31.47,534,4159,31.47,597
2017-01-07T10:00:00Z,2017-01-07T11:00:00+0100,61857,40100,1773,0.0442,37181,11919,0.3206,2591,1952,0.7534,34590,9967,0.2882,2366.95,30.74,24.82,1527.28,575.33,951.95,1840.92,31.9,3.02,493.92,262.38,231.54,15386,23,620,156,464,4915.17,30.74,73.64,13163,31.9,527,4179,31.9,480
2017-01-07T11:00:00Z,2017-01-07T12:00:00+0100,62061,40100,1786,0.0446,37181,10919,0.2937,2591,1687,0.6513,34590,9232,0.2669,2318.14,30.72,31.7,1503.84,604.41,899.43,1836.26,31.52,4.52,490.6,266.67,223.93,15416,30,599,214,385,4897.54,30.72,72.25,13028,31.52,529,4204,31.52,329
2017-01-07T12:00:00Z,2017-01-07T13:00:00+0100,60646,40100,1474,0.0368,37181,10527,0.2831,2591,1576,0.6082,34590,8951,0.2588,2245.88,30.7,30.66,1402.45,519.07,883.38,1827.28,31.32,3.83,458.15,251.02,207.13,15246,29,558,179,379,4819.31,30.7,70.78,12930,31.32,472,4154,31.32,206
2017-01-07T13:00:00Z,2017-01-07T14:00:00+0100,59197,40100,876,0.0218,37181,10544,0.2836,2591,1892,0.7302,34590,8652,0.2502,2211.52,30.77,20.39,1337.39,482.33,855.06,1839.24,31.85,1.82,457.15,257.99,199.16,15067,22,685,294,391,4724.61,30.77,62.08,12914,31.85,456,4057,31.85,150
2017-01-07T14:00:00Z,2017-01-07T15:00:00+0100,59215,40100,325,0.0081,37181,10686,0.2874,2591,2182,0.8423,34590,8503,0.2458,2250.7,30.92,6.2,1202.2,483.76,718.44,1859.67,32.83,0.3,435.2,275.79,159.41,14934,14,855,390,465,4755.91,30.92,56.26,13195,32.83,514,4049,32.83,116
2017-01-07T15:00:00Z,2017-01-07T16:00:00+0100,60682,40100,29,0.0007,37181,10681,0.2873,2591,2193,0.8464,34590,8488,0.2454,2430.89,31.15,0.12,1082.78,469.14,613.64,1951.48,34.62,0,409.47,284.87,124.6,15126,6,825,426,399,5001.9,31.15,51.34,13701,34.62,561,4132,34.62,104
